tower_id,date,operator,city,state,uptime_percentage,downtime_minutes,outage_count,outage_reason,network_type,avg_users_affected
JOS-8298,2025-09-24,Glo,Jos,Ekiti,97.02,42.91,5,,3G,0
KAD-5179,2025-09-17,9mobile,Kaduna,Rivers,91.66,120.1,0,weather,4G,113
POR-7741,2025-09-11,Airtel,Port Harcourt,FCT,97.05,42.48,4,,4G,0
ILO-1500,2025-09-01,9mobile,Ilorin,Rivers,89.47,151.63,0,power_failure,3G,339
ENU-2568,2025-09-28,Glo,Enugu,Plateau,95.06,71.14,1,,3G,0
LAG-6988,2025-09-12,Glo,Lagos,Kwara,95.54,64.22,5,,4G,0
WAR-5386,2025-09-08,Glo,Warri,Osun,85.82,204.19,4,equipment_fault,4G,114
BEN-5799,2025-09-29,Airtel,Benin City,Adamawa,99.88,1.73,0,,3G,0
ABA-9476,2025-09-19,Glo,Aba,Oyo,96.29,53.42,4,,4G,0
BEN-3270,2025-09-21,Airtel,Benin City,Taraba,88.45,166.32,5,maintenance,4G,217
LAG-3448,2025-09-26,Airtel,Lagos,Ekiti,95.99,57.74,5,,4G,0
ONI-9236,2025-09-20,MTN,Onitsha,Gombe,98.23,25.49,3,,3G,0
LAG-9785,2025-09-16,Glo,Lagos,Katsina,93.3,96.48,2,power_failure,4G,350
POR-2365,2025-09-02,Glo,Port Harcourt,Ekiti,95.24,68.54,5,,4G,0
LAG-9835,2025-09-17,MTN,Lagos,Kwara,94.06,85.54,1,power_failure,4G,137
ILO-3306,2025-09-13,Airtel,Ilorin,Enugu,87.39,181.58,5,equipment_fault,4G,195
ABE-7234,2025-09-10,Airtel,Abeokuta,Anambra,97.24,39.74,4,,3G,0
KAN-1011,2025-09-18,Airtel,Kano,Sokoto,85.96,202.18,1,power_failure,4G,377
ENU-3589,2025-09-25,Airtel,Enugu,Jigawa,95.12,70.27,3,,4G,0
ENU-6847,2025-09-09,Glo,Enugu,Niger,94.13,84.53,2,maintenance,3G,284
ONI-7647,2025-09-22,9mobile,Onitsha,Jigawa,95.28,67.97,2,,5G,0
KAD-5844,2025-09-06,MTN,Kaduna,Ogun,95.95,58.32,0,,3G,0
WAR-6640,2025-09-15,MTN,Warri,Adamawa,99.55,6.48,0,,4G,0
BEN-4490,2025-09-28,Airtel,Benin City,Borno,88.29,168.62,0,power_failure,4G,166
CAL-3275,2025-09-07,Airtel,Calabar,Edo,92.55,107.28,3,equipment_fault,4G,428
WAR-4880,2025-09-14,MTN,Warri,Sokoto,88.56,164.74,5,power_failure,4G,177
KAN-9056,2025-09-09,MTN,Kano,Nasarawa,94.47,79.63,4,equipment_fault,4G,430
ONI-5597,2025-09-02,MTN,Onitsha,Yobe,98.32,24.19,2,,5G,0
WAR-4853,2025-09-18,Airtel,Warri,Adamawa,93.78,89.57,1,power_failure,4G,485
ABE-2045,2025-09-29,MTN,Abeokuta,Yobe,88.49,165.74,4,power_failure,3G,436
ABE-4385,2025-09-08,9mobile,Abeokuta,Kano,92.02,114.91,5,maintenance,3G,479
LAG-9009,2025-09-09,9mobile,Lagos,Delta,86.7,191.52,3,power_failure,4G,174
ABU-4075,2025-10-01,MTN,Abuja,Akwa Ibom,92.53,107.57,4,fiber_cut,3G,401
ENU-2354,2025-10-01,Airtel,Enugu,Sokoto,97.65,33.84,5,,3G,0
JOS-5542,2025-09-06,Airtel,Jos,Kaduna,85.25,212.4,2,equipment_fault,4G,228
ENU-8509,2025-09-25,9mobile,Enugu,Kwara,97.93,29.81,5,,3G,0
ABE-4455,2025-09-29,9mobile,Abeokuta,Rivers,97.63,34.13,4,,3G,0
KAN-8591,2025-09-23,MTN,Kano,Jigawa,86.87,189.07,2,power_failure,4G,141
ENU-3235,2025-09-28,Glo,Enugu,Akwa Ibom,92.96,101.38,2,power_failure,4G,155
KAD-8881,2025-09-17,Glo,Kaduna,Kogi,96.28,53.57,4,,3G,0
ONI-7503,2025-09-28,9mobile,Onitsha,Rivers,93.67,91.15,3,power_failure,2G,204
CAL-2200,2025-09-05,MTN,Calabar,Taraba,89.49,151.34,0,power_failure,4G,356
JOS-3347,2025-09-22,Airtel,Jos,Lagos,95.41,66.1,4,,4G,0
KAN-7401,2025-09-01,9mobile,Kano,Delta,89.64,149.18,3,maintenance,3G,116
ENU-4918,2025-09-27,Airtel,Enugu,Ondo,96.49,50.54,1,,3G,0
KAN-3225,2025-09-21,9mobile,Kano,Kwara,95.98,57.89,4,,3G,0
BEN-1329,2025-09-07,9mobile,Benin City,Enugu,95.15,69.84,0,,4G,0
ENU-1129,2025-09-09,MTN,Enugu,Edo,91.23,126.29,2,power_failure,4G,61
ILO-3435,2025-09-21,9mobile,Ilorin,Rivers,99.1,12.96,0,,3G,0
ONI-6006,2025-09-15,MTN,Onitsha,Delta,97.01,43.06,4,,3G,0
JOS-6482,2025-09-27,Airtel,Jos,Zamfara,97.2,40.32,1,,4G,0
KAN-4448,2025-09-18,MTN,Kano,Ondo,91.15,127.44,4,maintenance,4G,125
ABE-7919,2025-09-27,Airtel,Abeokuta,Cross River,93.58,92.45,0,equipment_fault,2G,460
KAN-4164,2025-09-07,9mobile,Kano,Cross River,87.77,176.11,1,weather,4G,111
JOS-4321,2025-09-23,Glo,Jos,Borno,96.36,52.42,5,,4G,0
POR-2665,2025-09-05,9mobile,Port Harcourt,Kwara,99.67,4.75,0,,4G,0
LAG-9855,2025-09-13,Airtel,Lagos,Kano,98.91,15.7,4,,4G,0
POR-8589,2025-09-16,9mobile,Port Harcourt,Ogun,96.73,47.09,1,,4G,0
ILO-9074,2025-09-14,9mobile,Ilorin,Edo,91.18,127.01,1,fiber_cut,4G,147
POR-9592,2025-09-25,Glo,Port Harcourt,Abia,96.24,54.14,2,,3G,0
BEN-2492,2025-09-05,Airtel,Benin City,FCT,85.75,205.2,4,fiber_cut,4G,416
ONI-4985,2025-09-17,9mobile,Onitsha,Benue,96.31,53.14,1,,4G,0
KAN-5160,2025-09-28,Glo,Kano,Adamawa,92.41,109.3,1,maintenance,4G,239
ILO-7835,2025-09-01,MTN,Ilorin,Imo,97.03,42.77,1,,4G,0
KAD-2005,2025-09-10,9mobile,Kaduna,Plateau,91.21,126.58,1,power_failure,3G,90
BEN-7669,2025-09-11,Airtel,Benin City,Akwa Ibom,98.07,27.79,0,,2G,0
IBA-9578,2025-09-14,Glo,Ibadan,Oyo,85.66,206.5,4,power_failure,4G,316
LAG-2515,2025-09-26,Glo,Lagos,Enugu,97.09,41.9,2,,4G,0
ABE-6298,2025-09-12,9mobile,Abeokuta,Jigawa,97.98,29.09,5,,4G,0
KAD-9923,2025-09-17,MTN,Kaduna,Yobe,86.8,190.08,0,weather,3G,214
WAR-8276,2025-09-30,9mobile,Warri,Ebonyi,99.19,11.66,0,,3G,0
WAR-7505,2025-09-12,MTN,Warri,Benue,95.17,69.55,2,,3G,0
ABA-2537,2025-09-13,Glo,Aba,Ondo,93.56,92.74,2,power_failure,4G,460
LAG-1260,2025-09-30,MTN,Lagos,Anambra,86.82,189.79,3,power_failure,4G,148
IBA-8482,2025-09-03,Airtel,Ibadan,Ebonyi,99.04,13.82,0,,4G,0
ABA-4842,2025-09-09,Airtel,Aba,Rivers,88.69,162.86,2,maintenance,4G,76
ILO-5515,2025-10-01,Glo,Ilorin,Taraba,88.16,170.5,1,equipment_fault,4G,445
ENU-3169,2025-09-15,9mobile,Enugu,Enugu,85.93,202.61,4,fiber_cut,4G,444
ONI-2113,2025-09-03,9mobile,Onitsha,Ebonyi,85.29,211.82,3,power_failure,5G,215
IBA-6087,2025-09-24,9mobile,Ibadan,Delta,87.87,174.67,3,maintenance,5G,94
WAR-5240,2025-09-19,Glo,Warri,Bauchi,95.82,60.19,0,,4G,0
ILO-1621,2025-09-30,Airtel,Ilorin,Ekiti,95.35,66.96,0,,3G,0
WAR-1094,2025-09-23,Airtel,Warri,Jigawa,87.75,176.4,0,weather,4G,60
WAR-6256,2025-09-08,MTN,Warri,Abia,90.73,133.49,4,power_failure,4G,404
ABU-6224,2025-09-26,Glo,Abuja,Borno,88.0,172.8,4,equipment_fault,2G,248
ENU-8510,2025-09-14,9mobile,Enugu,Ebonyi,86.67,191.95,2,equipment_fault,3G,86
KAN-1121,2025-09-24,Airtel,Kano,Osun,90.5,136.8,0,power_failure,4G,287
KAD-1131,2025-09-19,Airtel,Kaduna,Kwara,86.37,196.27,1,maintenance,4G,297
WAR-2071,2025-09-10,Glo,Warri,Kogi,95.0,72.0,4,,4G,0
ILO-4898,2025-09-06,MTN,Ilorin,Edo,96.85,45.36,4,,4G,0
IBA-9885,2025-09-22,MTN,Ibadan,Ondo,93.31,96.34,2,maintenance,4G,373
IBA-1938,2025-09-19,Airtel,Ibadan,Adamawa,97.38,37.73,5,,4G,0
ABU-7761,2025-09-04,Airtel,Abuja,Cross River,87.38,181.73,5,equipment_fault,4G,332
KAD-3284,2025-09-23,Airtel,Kaduna,Yobe,90.88,131.33,3,power_failure,4G,285
KAN-6500,2025-09-27,MTN,Kano,Abia,90.94,130.46,4,maintenance,4G,188
JOS-5875,2025-09-18,MTN,Jos,Taraba,99.1,12.96,0,,4G,0
KAN-9787,2025-09-08,9mobile,Kano,Niger,96.6,48.96,4,,3G,0
ABA-4375,2025-09-07,Glo,Aba,Jigawa,96.64,48.38,0,,4G,0
KAD-7454,2025-09-08,Airtel,Kaduna,Anambra,99.38,8.93,0,,4G,0
WAR-3754,2025-09-26,Glo,Warri,Kaduna,89.64,149.18,2,equipment_fault,3G,180
ABE-9603,2025-09-20,MTN,Abeokuta,Lagos,95.69,62.06,5,,4G,0
IBA-8333,2025-10-01,Glo,Ibadan,Niger,86.34,196.7,3,power_failure,3G,409
ENU-6025,2025-09-17,MTN,Enugu,Bauchi,91.15,127.44,4,power_failure,4G,247
ABA-3442,2025-09-26,Airtel,Aba,Kwara,88.84,160.7,5,power_failure,4G,191
BEN-6558,2025-09-08,Airtel,Benin City,Bayelsa,93.87,88.27,2,weather,4G,491
LAG-2125,2025-09-02,9mobile,Lagos,Jigawa,90.23,140.69,2,power_failure,4G,319
KAD-7195,2025-09-30,Glo,Kaduna,Nasarawa,93.05,100.08,0,weather,3G,246
LAG-7988,2025-09-11,MTN,Lagos,Taraba,91.48,122.69,4,power_failure,4G,161
ABE-4958,2025-09-06,Glo,Abeokuta,Abia,95.18,69.41,3,,4G,0
LAG-2985,2025-09-10,Glo,Lagos,Taraba,94.2,83.52,5,power_failure,4G,475
ONI-8946,2025-09-26,Glo,Onitsha,Ebonyi,89.87,145.87,3,equipment_fault,4G,293
IBA-7326,2025-09-20,9mobile,Ibadan,FCT,93.8,89.28,0,power_failure,4G,290
LAG-5876,2025-09-01,Glo,Lagos,Katsina,86.06,200.74,3,power_failure,4G,85
ONI-4112,2025-10-01,9mobile,Onitsha,Kogi,98.44,22.46,4,,2G,0
ABU-6461,2025-09-04,MTN,Abuja,FCT,92.85,102.96,2,equipment_fault,2G,93
POR-3777,2025-09-18,Airtel,Port Harcourt,Oyo,97.88,30.53,5,,3G,0
KAN-9887,2025-09-08,MTN,Kano,FCT,92.87,102.67,3,equipment_fault,4G,79
WAR-8629,2025-09-04,Airtel,Warri,Kogi,90.03,143.57,4,maintenance,4G,387
POR-6631,2025-09-11,Glo,Port Harcourt,Zamfara,98.51,21.46,2,,3G,0
LAG-3163,2025-09-17,Glo,Lagos,Kebbi,92.07,114.19,0,weather,3G,198
ABU-3738,2025-09-25,Airtel,Abuja,Edo,90.42,137.95,2,equipment_fault,3G,332
BEN-1850,2025-09-01,Airtel,Benin City,Ebonyi,89.82,146.59,3,equipment_fault,4G,180
BEN-2429,2025-09-04,MTN,Benin City,Yobe,93.75,90.0,2,power_failure,4G,181
ABE-5254,2025-09-20,9mobile,Abeokuta,Ebonyi,87.61,178.42,5,power_failure,4G,245
CAL-6019,2025-09-25,MTN,Calabar,Akwa Ibom,90.88,131.33,3,maintenance,3G,484
POR-5168,2025-09-18,Airtel,Port Harcourt,FCT,99.41,8.5,0,,4G,0
POR-6578,2025-09-13,Glo,Port Harcourt,Sokoto,85.08,214.85,5,weather,4G,440
CAL-3156,2025-09-04,Airtel,Calabar,Enugu,97.48,36.29,4,,4G,0
ILO-7008,2025-09-30,Airtel,Ilorin,Taraba,92.66,105.7,4,power_failure,3G,283
KAD-9580,2025-09-18,9mobile,Kaduna,Ebonyi,96.11,56.02,4,,4G,0
IBA-1844,2025-09-24,Airtel,Ibadan,Ekiti,86.75,190.8,3,maintenance,2G,51
ENU-4154,2025-09-24,Airtel,Enugu,Oyo,91.07,128.59,2,power_failure,5G,82
JOS-4482,2025-09-13,MTN,Jos,Rivers,88.87,160.27,2,maintenance,4G,84
KAN-8557,2025-10-01,9mobile,Kano,Bayelsa,98.33,24.05,5,,4G,0
LAG-3002,2025-09-20,Airtel,Lagos,Anambra,96.82,45.79,3,,4G,0
BEN-5623,2025-09-20,Glo,Benin City,Bayelsa,88.96,158.98,3,fiber_cut,4G,253
ILO-9457,2025-09-21,MTN,Ilorin,Rivers,88.95,159.12,4,maintenance,3G,93
ABU-2553,2025-09-26,MTN,Abuja,FCT,99.49,7.34,0,,5G,0
ILO-3154,2025-09-29,MTN,Ilorin,Abia,89.48,151.49,1,maintenance,4G,368
JOS-6976,2025-10-01,Airtel,Jos,Jigawa,91.08,128.45,0,power_failure,4G,426
BEN-3292,2025-09-08,Glo,Benin City,Edo,98.14,26.78,4,,4G,0
ABU-4082,2025-09-12,Airtel,Abuja,Enugu,96.72,47.23,0,,4G,0
LAG-8246,2025-09-18,9mobile,Lagos,Katsina,86.34,196.7,3,equipment_fault,4G,471
IBA-8300,2025-09-11,MTN,Ibadan,Yobe,99.39,8.78,0,,4G,0
LAG-9616,2025-09-21,Airtel,Lagos,Oyo,99.56,6.34,0,,4G,0
KAN-2865,2025-09-20,Airtel,Kano,Zamfara,99.82,2.59,0,,5G,0
KAN-2130,2025-09-03,9mobile,Kano,Lagos,87.57,178.99,4,weather,2G,209
CAL-8979,2025-09-30,Glo,Calabar,Taraba,85.56,207.94,1,power_failure,3G,317
KAD-2935,2025-09-30,Glo,Kaduna,Bayelsa,88.35,167.76,2,equipment_fault,4G,150
CAL-2437,2025-09-14,Airtel,Calabar,Kwara,95.96,58.18,3,,3G,0
ABA-6275,2025-09-02,9mobile,Aba,Bauchi,93.03,100.37,3,equipment_fault,4G,497
ABU-8454,2025-09-08,9mobile,Abuja,Anambra,87.68,177.41,0,maintenance,4G,429
ABE-2552,2025-09-16,MTN,Abeokuta,Enugu,93.24,97.34,3,power_failure,4G,309
ILO-4564,2025-09-03,MTN,Ilorin,Bayelsa,88.65,163.44,0,power_failure,4G,230
ABU-5259,2025-09-06,Airtel,Abuja,Gombe,90.63,134.93,2,power_failure,4G,209
BEN-7761,2025-09-15,MTN,Benin City,Lagos,88.2,169.92,4,maintenance,3G,77
ILO-9095,2025-10-01,Glo,Ilorin,Abia,92.73,104.69,5,power_failure,3G,312
IBA-9616,2025-09-11,9mobile,Ibadan,Borno,92.65,105.84,2,power_failure,4G,113
KAD-6338,2025-09-07,9mobile,Kaduna,Katsina,87.65,177.84,0,equipment_fault,4G,174
ONI-5134,2025-09-02,Airtel,Onitsha,Ogun,88.03,172.37,2,power_failure,3G,291
POR-7563,2025-09-16,MTN,Port Harcourt,FCT,96.49,50.54,5,,4G,0
KAN-9728,2025-09-29,9mobile,Kano,Niger,99.12,12.67,0,,4G,0
LAG-6076,2025-09-09,9mobile,Lagos,Nasarawa,90.6,135.36,5,equipment_fault,3G,216
CAL-1040,2025-09-21,Airtel,Calabar,Bayelsa,97.38,37.73,1,,5G,0
ILO-7318,2025-09-22,Airtel,Ilorin,Borno,85.78,204.77,1,equipment_fault,4G,410
ENU-6892,2025-09-12,9mobile,Enugu,Borno,93.13,98.93,2,power_failure,4G,433
ABU-2181,2025-09-19,Glo,Abuja,Nasarawa,86.09,200.3,3,equipment_fault,4G,111
LAG-7707,2025-09-19,Glo,Lagos,Edo,87.45,180.72,3,equipment_fault,3G,408
ILO-5775,2025-09-29,MTN,Ilorin,Kogi,91.92,116.35,2,weather,4G,226
KAN-8158,2025-09-09,Glo,Kano,Niger,93.41,94.9,0,power_failure,4G,272
KAN-9962,2025-09-05,Airtel,Kano,Katsina,98.15,26.64,1,,5G,0
ABE-5450,2025-09-28,9mobile,Abeokuta,Zamfara,98.22,25.63,1,,4G,0
LAG-3061,2025-09-24,Airtel,Lagos,Nasarawa,96.43,51.41,5,,4G,0
POR-6168,2025-09-14,MTN,Port Harcourt,Kebbi,98.32,24.19,3,,4G,0
BEN-1491,2025-09-23,9mobile,Benin City,Delta,93.18,98.21,2,equipment_fault,4G,386
ABE-6369,2025-09-23,Airtel,Abeokuta,Taraba,99.78,3.17,0,,3G,0
IBA-8603,2025-09-09,9mobile,Ibadan,Akwa Ibom,97.63,34.13,5,,3G,0
ABA-4091,2025-09-16,MTN,Aba,Kwara,94.88,73.73,3,maintenance,2G,52
WAR-2257,2025-09-16,Airtel,Warri,Sokoto,96.06,56.74,4,,4G,0
LAG-9335,2025-09-18,9mobile,Lagos,FCT,89.57,150.19,1,fiber_cut,4G,132
ILO-1686,2025-09-21,Airtel,Ilorin,Yobe,92.17,112.75,4,maintenance,3G,387
JOS-1200,2025-09-06,9mobile,Jos,Imo,88.13,170.93,3,weather,3G,228
ABE-3960,2025-09-08,MTN,Abeokuta,Kwara,86.09,200.3,4,maintenance,4G,490
ABE-4384,2025-09-30,Airtel,Abeokuta,Osun,92.42,109.15,1,fiber_cut,3G,413
KAN-2186,2025-09-03,9mobile,Kano,Bauchi,93.66,91.3,2,equipment_fault,4G,187
ABE-1956,2025-09-20,Glo,Abeokuta,Gombe,96.3,53.28,4,,3G,0
JOS-4853,2025-09-01,Airtel,Jos,Imo,99.46,7.78,0,,3G,0
ILO-7348,2025-09-25,9mobile,Ilorin,Niger,87.05,186.48,5,equipment_fault,4G,145
ENU-6067,2025-09-11,9mobile,Enugu,Bauchi,85.15,213.84,5,equipment_fault,4G,359
LAG-9571,2025-09-20,Airtel,Lagos,Anambra,89.1,156.96,5,maintenance,4G,331
ILO-5071,2025-09-18,Glo,Ilorin,Kano,90.39,138.38,4,fiber_cut,4G,276
KAN-1621,2025-09-16,MTN,Kano,Nasarawa,90.81,132.34,3,weather,4G,50
ABA-9763,2025-09-27,Glo,Aba,Yobe,85.85,203.76,3,equipment_fault,4G,243
ABA-6489,2025-10-01,Airtel,Aba,Zamfara,85.28,211.97,0,weather,4G,124
JOS-4813,2025-09-24,9mobile,Jos,Imo,97.43,37.01,5,,3G,0
ABE-4064,2025-09-28,9mobile,Abeokuta,Edo,94.78,75.17,4,equipment_fault,3G,141
POR-7067,2025-09-11,9mobile,Port Harcourt,Akwa Ibom,99.67,4.75,0,,5G,0
KAN-8185,2025-09-17,MTN,Kano,Taraba,94.2,83.52,5,power_failure,4G,358
POR-8863,2025-09-21,MTN,Port Harcourt,Oyo,90.19,141.26,4,equipment_fault,5G,287
POR-9549,2025-09-12,Airtel,Port Harcourt,Taraba,90.11,142.42,5,equipment_fault,2G,410
BEN-6149,2025-09-09,Glo,Benin City,Ekiti,98.75,18.0,0,,4G,0
ILO-2973,2025-09-27,MTN,Ilorin,Akwa Ibom,92.97,101.23,4,power_failure,4G,253
ONI-5864,2025-09-20,9mobile,Onitsha,Kano,96.11,56.02,3,,4G,0
BEN-2188,2025-09-22,Airtel,Benin City,Kwara,85.04,215.42,0,equipment_fault,2G,377
ABE-5826,2025-09-24,Glo,Abeokuta,Ogun,92.9,102.24,4,equipment_fault,4G,485
ABU-4891,2025-09-14,Airtel,Abuja,Plateau,99.32,9.79,0,,3G,0
ILO-8813,2025-09-20,MTN,Ilorin,Bayelsa,95.61,63.22,2,,4G,0
ONI-7034,2025-09-07,MTN,Onitsha,Nasarawa,95.39,66.38,5,,2G,0
POR-6280,2025-09-30,Airtel,Port Harcourt,Kebbi,94.93,73.01,2,maintenance,4G,84
ENU-4243,2025-09-06,MTN,Enugu,FCT,96.63,48.53,4,,4G,0
KAD-6864,2025-09-18,MTN,Kaduna,Zamfara,95.39,66.38,0,,3G,0
KAN-7301,2025-09-15,MTN,Kano,Imo,87.63,178.13,4,equipment_fault,4G,479
ABA-3278,2025-09-06,Glo,Aba,Plateau,93.0,100.8,1,power_failure,4G,298
CAL-4634,2025-09-16,9mobile,Calabar,Imo,86.06,200.74,3,power_failure,4G,95
KAN-6134,2025-09-17,MTN,Kano,Borno,91.38,124.13,5,power_failure,3G,480
WAR-7703,2025-09-21,MTN,Warri,Jigawa,92.75,104.4,3,weather,2G,208
KAN-1803,2025-09-16,Airtel,Kano,Niger,86.17,199.15,5,fiber_cut,4G,319
ABE-6828,2025-09-27,9mobile,Abeokuta,Anambra,94.63,77.33,3,maintenance,4G,221
POR-3828,2025-09-11,MTN,Port Harcourt,Plateau,93.0,100.8,2,weather,4G,291
ABA-2419,2025-09-23,Glo,Aba,Kaduna,87.78,175.97,1,power_failure,4G,255
ENU-4111,2025-09-17,Airtel,Enugu,Katsina,96.66,48.1,5,,4G,0
ABA-9837,2025-09-13,Airtel,Aba,Gombe,89.24,154.94,1,equipment_fault,5G,392
ABU-4547,2025-09-15,Airtel,Abuja,Kwara,98.17,26.35,1,,4G,0
ABE-4173,2025-09-23,Airtel,Abeokuta,Kebbi,86.05,200.88,4,power_failure,4G,176
LAG-9268,2025-09-28,9mobile,Lagos,Yobe,91.91,116.5,3,power_failure,3G,319
CAL-6311,2025-09-14,MTN,Calabar,Sokoto,85.41,210.1,1,power_failure,3G,444
ILO-4517,2025-09-07,9mobile,Ilorin,Oyo,85.58,207.65,1,equipment_fault,3G,319
POR-8132,2025-09-28,9mobile,Port Harcourt,Gombe,86.07,200.59,5,power_failure,3G,365
ABU-2929,2025-09-03,9mobile,Abuja,Ekiti,90.39,138.38,1,power_failure,4G,308
ENU-3136,2025-09-19,9mobile,Enugu,Oyo,97.74,32.54,2,,3G,0
LAG-5475,2025-09-23,Airtel,Lagos,Ekiti,97.76,32.26,3,,4G,0
CAL-7416,2025-09-12,9mobile,Calabar,Ogun,88.09,171.5,5,power_failure,4G,107
ILO-3295,2025-09-27,MTN,Ilorin,Kwara,91.93,116.21,2,power_failure,3G,296
ILO-2594,2025-09-15,MTN,Ilorin,FCT,87.19,184.46,3,fiber_cut,3G,338
ENU-4635,2025-09-26,MTN,Enugu,Kano,94.71,76.18,5,maintenance,4G,215
WAR-4227,2025-09-19,Glo,Warri,Kano,99.78,3.17,0,,4G,0
LAG-1630,2025-09-13,Airtel,Lagos,Kebbi,85.8,204.48,2,equipment_fault,4G,306
ABE-2354,2025-09-20,Airtel,Abeokuta,Jigawa,99.91,1.3,0,,4G,0
IBA-5905,2025-09-25,Glo,Ibadan,Imo,94.58,78.05,4,power_failure,4G,132
ABE-5000,2025-09-26,MTN,Abeokuta,Sokoto,95.46,65.38,5,,3G,0
ABE-1716,2025-09-13,Glo,Abeokuta,Abia,87.89,174.38,1,equipment_fault,4G,393
ENU-1648,2025-09-05,9mobile,Enugu,Bauchi,89.59,149.9,3,maintenance,3G,365
ABA-7176,2025-09-15,MTN,Aba,Benue,91.33,124.85,0,maintenance,4G,261
WAR-9424,2025-09-22,9mobile,Warri,Ebonyi,85.19,213.26,0,maintenance,3G,409
ENU-5490,2025-09-20,9mobile,Enugu,Edo,88.6,164.16,4,maintenance,3G,285
LAG-4476,2025-09-15,MTN,Lagos,Oyo,95.59,63.5,2,,3G,0
KAD-2962,2025-09-12,Glo,Kaduna,Katsina,89.15,156.24,0,fiber_cut,4G,286
LAG-5935,2025-09-30,Glo,Lagos,Plateau,98.68,19.01,0,,4G,0
KAN-2713,2025-09-20,Airtel,Kano,Delta,92.86,102.82,1,power_failure,5G,233
ABA-2673,2025-09-10,Glo,Aba,Enugu,95.16,69.7,0,,5G,0
LAG-8068,2025-09-22,MTN,Lagos,Gombe,85.39,210.38,3,maintenance,4G,248
ABU-3966,2025-09-22,Airtel,Abuja,Plateau,94.5,79.2,5,maintenance,4G,487
ILO-4260,2025-09-21,9mobile,Ilorin,Plateau,96.6,48.96,1,,4G,0
LAG-9410,2025-09-10,Glo,Lagos,Borno,99.28,10.37,0,,3G,0
ONI-3151,2025-09-26,9mobile,Onitsha,Nasarawa,98.0,28.8,2,,3G,0
ABU-2428,2025-09-25,MTN,Abuja,Katsina,93.87,88.27,0,power_failure,4G,182
ABU-9485,2025-09-18,MTN,Abuja,Adamawa,97.61,34.42,4,,4G,0
POR-8230,2025-09-02,9mobile,Port Harcourt,Kano,94.44,80.06,2,maintenance,3G,423
WAR-2862,2025-09-28,Airtel,Warri,Jigawa,95.01,71.86,4,,4G,0
BEN-3460,2025-09-14,MTN,Benin City,Ogun,90.81,132.34,2,power_failure,3G,318
ABA-2700,2025-09-26,MTN,Aba,Ogun,87.64,177.98,5,equipment_fault,3G,364
ENU-8935,2025-09-07,Airtel,Enugu,Gombe,89.66,148.9,0,equipment_fault,4G,404
ABE-4300,2025-09-19,MTN,Abeokuta,Nasarawa,95.64,62.78,0,,3G,0
BEN-9763,2025-09-02,MTN,Benin City,Sokoto,90.58,135.65,1,power_failure,5G,398
WAR-6921,2025-09-05,9mobile,Warri,Delta,87.98,173.09,1,power_failure,4G,291
ENU-9943,2025-09-14,Glo,Enugu,Kebbi,89.34,153.5,5,weather,4G,175
KAD-8716,2025-09-01,Glo,Kaduna,Benue,86.32,196.99,2,maintenance,4G,355
CAL-9246,2025-09-11,Glo,Calabar,Akwa Ibom,98.57,20.59,1,,4G,0
ABE-4289,2025-09-19,9mobile,Abeokuta,Adamawa,93.35,95.76,3,equipment_fault,4G,77
CAL-1090,2025-09-27,9mobile,Calabar,FCT,97.51,35.86,3,,3G,0
KAD-7008,2025-09-11,Glo,Kaduna,Abia,88.98,158.69,3,fiber_cut,3G,286
IBA-5638,2025-09-24,MTN,Ibadan,Plateau,92.19,112.46,1,equipment_fault,4G,213
POR-5214,2025-09-17,9mobile,Port Harcourt,Edo,86.83,189.65,0,equipment_fault,4G,319
ONI-2152,2025-09-27,Glo,Onitsha,Osun,98.85,16.56,1,,4G,0
ABU-3464,2025-09-08,MTN,Abuja,Cross River,98.69,18.86,1,,4G,0
ENU-1353,2025-09-26,Airtel,Enugu,Benue,97.07,42.19,3,,3G,0
IBA-8245,2025-09-12,Airtel,Ibadan,Kebbi,90.29,139.82,1,power_failure,4G,176
KAD-6417,2025-09-06,Glo,Kaduna,Taraba,91.61,120.82,4,power_failure,4G,471
CAL-2181,2025-09-14,Glo,Calabar,Delta,96.53,49.97,3,,5G,0
LAG-5991,2025-09-21,MTN,Lagos,Ebonyi,98.89,15.98,1,,4G,0
KAD-5225,2025-09-10,MTN,Kaduna,Cross River,91.55,121.68,3,fiber_cut,4G,133
CAL-2033,2025-09-05,9mobile,Calabar,Bayelsa,96.75,46.8,0,,4G,0
WAR-6409,2025-10-01,9mobile,Warri,Rivers,99.2,11.52,0,,4G,0
LAG-8999,2025-09-26,9mobile,Lagos,Katsina,88.24,169.34,0,maintenance,4G,308
ENU-9103,2025-09-13,Airtel,Enugu,FCT,89.16,156.1,4,maintenance,4G,252
KAN-4722,2025-09-22,MTN,Kano,Kaduna,93.47,94.03,5,equipment_fault,4G,141
KAD-9863,2025-09-27,MTN,Kaduna,Benue,90.98,129.89,3,maintenance,2G,109
ABE-5138,2025-09-13,Airtel,Abeokuta,Plateau,92.46,108.58,4,power_failure,3G,492
POR-3167,2025-10-01,MTN,Port Harcourt,Jigawa,91.69,119.66,5,maintenance,3G,291
ABA-2761,2025-09-15,Glo,Aba,Enugu,98.98,14.69,2,,2G,0
ONI-4818,2025-09-16,MTN,Onitsha,Kogi,88.18,170.21,2,maintenance,4G,178
