tower_id,operator,state,city,network_type,latest_uptime,historical_total_downtime_minutes,historical_total_outage_count,site_reliability_risk_score,risk_category_final,predicted_risk_probability,predicted_risk_category,recommended_priority
ABE-3923,Glo,Kaduna,Abeokuta,4G,98.76,17.86,2,4.133796296296288,Low Risk,0.5494933734967,High,1441
IBA-4886,MTN,Jigawa,Ibadan,4G,98.53,21.17,2,4.900231481481481,Low Risk,0.5494871525565025,High,1442
ABU-9868,9mobile,Ekiti,Abuja,4G,87.55,194.26,6,38.133564814814825,Medium Risk,0.5494783126514392,High,1443
ABE-7210,9mobile,Akwa Ibom,Abeokuta,4G,95.71,267.27,6,36.68912037037037,Medium Risk,0.5494664117087289,High,1444
ABE-2183,Airtel,Jigawa,Abeokuta,4G,85.01,215.86,2,98.41712962962963,Critical Risk,0.5494659862804782,High,1445
ABE-8743,Glo,Jigawa,Abeokuta,3G,86.24,204.19,2,44.9332175925926,Medium Risk,0.5494606526721757,High,1446
IBA-8187,Glo,Enugu,Ibadan,4G,96.73,331.06,12,38.13344907407408,Medium Risk,0.5494545088021101,High,1447
LAG-3361,Glo,Kaduna,Lagos,2G,86.48,194.69,0,79.01689814814814,Critical Risk,0.5494281511952237,High,1448
ABU-3603,Glo,Akwa Ibom,Abuja,4G,94.68,248.55,5,63.842013888888886,High Risk,0.5494257632763827,High,1449
ABE-4238,9mobile,Ondo,Abeokuta,4G,89.46,331.06,7,81.16689814814816,Critical Risk,0.5494248268366027,High,1450
IBA-1607,MTN,Ondo,Ibadan,5G,96.85,45.36,1,10.500000000000009,Low Risk,0.5494167082385513,High,1451
ILO-9375,Glo,Jigawa,Ilorin,4G,87.37,181.87,0,72.74976851851851,High Risk,0.549411919730216,High,1452
LAG-8832,9mobile,Ondo,Lagos,4G,85.76,205.06,1,94.21712962962962,Critical Risk,0.5494110938698437,High,1453
ABE-6531,Airtel,Akwa Ibom,Abeokuta,3G,98.58,54.870000000000005,6,6.350347222222225,Low Risk,0.5494081259912222,High,1454
POR-3414,Glo,Jigawa,Port Harcourt,3G,97.51,35.86,2,8.300462962962955,Low Risk,0.5494067720043596,High,1455
IBA-1044,Glo,Lagos,Ibadan,4G,96.22,54.43,0,12.599768518518523,Low Risk,0.5494059455332689,High,1456
IBA-1551,Glo,Delta,Ibadan,4G,99.68,205.2,7,29.016666666666662,Medium Risk,0.5494006674106352,High,1457
ABE-6863,Glo,Ondo,Abeokuta,4G,98.47,22.03,4,5.099768518518521,Low Risk,0.5493996011758654,High,1458
POR-4675,9mobile,Anambra,Port Harcourt,4G,97.49,79.34,8,9.183101851851843,Low Risk,0.5493957307774919,High,1459
POR-5420,9mobile,Jigawa,Port Harcourt,4G,98.71,18.58,4,4.300462962962973,Low Risk,0.5493934598800143,High,1460
POR-4415,MTN,Akwa Ibom,Port Harcourt,4G,92.82,280.8,9,70.45,High Risk,0.5493931984019127,High,1461
LAG-2880,Airtel,Akwa Ibom,Lagos,4G,96.7,80.21000000000001,5,9.283449074074069,Low Risk,0.5493919907212435,High,1462
IBA-2613,9mobile,Kaduna,Ibadan,4G,99.83,64.37,2,7.45011574074074,Low Risk,0.5493913687782042,High,1463
ABE-9986,9mobile,Akwa Ibom,Abeokuta,4G,88.4,339.68999999999994,8,52.01087962962965,Medium Risk,0.5493892370873348,High,1464
CAL-7329,9mobile,Delta,Calabar,4G,97.28,67.54,10,7.816898148148146,Low Risk,0.5493853349470484,High,1465
ABU-4873,Airtel,Kwara,Abuja,4G,97.41,37.3,0,8.6337962962963,Low Risk,0.5493533299703142,High,1466
LAG-2204,9mobile,Akwa Ibom,Lagos,4G,90.47,281.95,9,70.48321759259257,High Risk,0.5493317777511174,High,1467
JOS-6734,9mobile,Akwa Ibom,Jos,4G,95.2,351.21000000000004,11,45.21232638888888,Medium Risk,0.5493218255990652,High,1468
POR-5473,9mobile,Kaduna,Port Harcourt,4G,87.02,186.91,0,81.3664351851852,Critical Risk,0.5493155199391794,High,1469
IBA-2748,Glo,Jigawa,Ibadan,2G,88.17,335.37,7,84.24131944444444,Critical Risk,0.5492997973070983,High,1470
ABU-3775,9mobile,Katsina,Abuja,4G,95.49,169.48000000000002,6,37.91620370370371,Medium Risk,0.5492931612110303,High,1471
POR-1698,9mobile,Akwa Ibom,Port Harcourt,4G,85.58,356.55,9,80.04201388888889,Critical Risk,0.5492890001574562,High,1472
ABA-1778,Airtel,Akwa Ibom,Aba,3G,86.15,228.67,8,46.191550925925924,Medium Risk,0.5492864353613808,High,1473
ABE-5750,9mobile,Akwa Ibom,Abeokuta,4G,99.68,230.54000000000002,5,28.622067901234555,Medium Risk,0.5492840712829965,High,1474
LAG-8565,Airtel,Jigawa,Lagos,5G,93.4,95.04,1,56.39999999999999,Medium Risk,0.549282873177197,High,1475
POR-5874,9mobile,Jigawa,Port Harcourt,4G,94.07,85.39,1,65.8664351851852,High Risk,0.5492826569611438,High,1476
ABU-2752,9mobile,Kaduna,Abuja,3G,99.29,10.22,0,2.3662037037036927,Low Risk,0.5492771145428064,High,1477
LAG-9173,MTN,Abia,Lagos,4G,93.2,207.36,10,21.062499999999993,Medium Risk,0.549255300287074,High,1478
KAN-6773,Airtel,Nasarawa,Kano,4G,97.77,139.39,10,30.433217592592598,Medium Risk,0.5492527798028675,High,1479
ABE-2580,Airtel,Ondo,Abeokuta,4G,92.73,104.69,0,64.6335648148148,High Risk,0.5492527239821098,High,1480
JOS-9843,Glo,Ondo,Jos,4G,86.53,193.97,0,81.70023148148148,Critical Risk,0.5492471644012552,High,1481
ABU-9213,Glo,Jigawa,Abuja,3G,88.2,169.92,2,88.78333333333333,Critical Risk,0.5492429532856411,High,1482
IBA-5397,Glo,Jigawa,Ibadan,2G,91.79,153.36,2,37.499999999999986,Medium Risk,0.5492404269498582,High,1483
CAL-1494,MTN,Bauchi,Calabar,2G,95.56,163.57999999999998,13,12.622067901234582,Low Risk,0.5492287185994947,High,1484
POR-9025,9mobile,Borno,Port Harcourt,3G,98.33,221.62,10,30.95015432098765,Medium Risk,0.5492271230782628,High,1485
ABE-7565,Airtel,Jigawa,Abeokuta,3G,87.01,187.06,0,77.70046296296296,Critical Risk,0.5492264042706173,High,1486
ABU-1171,9mobile,Akwa Ibom,Abuja,4G,85.2,213.12,0,94.18333333333334,Critical Risk,0.5492230599427923,High,1487
LAG-4130,MTN,Ondo,Lagos,4G,99.5,7.2,0,1.6666666666666663,Low Risk,0.5492206821510448,High,1488
KAN-1092,Airtel,Katsina,Kano,3G,98.37,122.25,10,34.89965277777778,Medium Risk,0.5492201359414672,High,1489
IBA-6604,MTN,Ondo,Ibadan,4G,85.27,212.11,1,80.09976851851852,Critical Risk,0.5492176326260826,High,1490
POR-4277,9mobile,Ondo,Port Harcourt,4G,86.93,188.21,1,91.36689814814814,Critical Risk,0.549217054877008,High,1491
ABE-6340,9mobile,Katsina,Abeokuta,4G,94.19,147.74,7,33.374768518518515,Medium Risk,0.5492119448543459,High,1492
JOS-1794,Glo,Ekiti,Jos,4G,90.95,149.18,9,37.391435185185195,Medium Risk,0.5492005056825586,High,1493
CAL-7505,Glo,Ondo,Calabar,4G,98.98,14.69,0,3.400231481481475,Low Risk,0.5491980404802288,High,1494
IBA-2921,Airtel,Jigawa,Ibadan,4G,93.41,94.9,2,53.21712962962963,Medium Risk,0.5491896067964137,High,1495
LAG-8320,Glo,Jigawa,Lagos,4G,96.96,43.78,5,10.133796296296307,Low Risk,0.5491867091624737,High,1496
ABE-6853,9mobile,Jigawa,Abeokuta,4G,96.28,53.57,5,12.400231481481478,Low Risk,0.5491781517594372,High,1497
LAG-3664,9mobile,Jigawa,Lagos,4G,90.15,276.90999999999997,6,70.37488425925925,High Risk,0.5491729124576286,High,1498
CAL-4604,Glo,Jigawa,Calabar,3G,95.2,276.90999999999997,6,53.07488425925928,Medium Risk,0.5491675198344371,High,1499
ABA-7085,9mobile,Ondo,Aba,4G,94.87,238.75,6,68.23321759259258,High Risk,0.5491663604770921,High,1500
ONI-8261,9mobile,Adamawa,Onitsha,4G,98.54,548.21,16,44.110046296296304,Medium Risk,0.5491605330873884,High,1501
ABA-1748,9mobile,Kaduna,Aba,4G,90.48,143.71,4,33.88321759259259,Medium Risk,0.5491593882524072,High,1502
IBA-2531,Glo,Jigawa,Ibadan,4G,91.16,127.3,3,73.56712962962963,High Risk,0.5491525705714934,High,1503
ABA-9677,9mobile,Bayelsa,Aba,3G,97.48,259.34,15,47.12762345679011,Medium Risk,0.5491522086193342,High,1504
ABE-4828,9mobile,Akwa Ibom,Abeokuta,4G,95.02,73.58,3,8.516435185185196,Low Risk,0.5491512919939711,High,1505
IBA-3097,9mobile,Lagos,Ibadan,4G,96.98,156.82,5,33.02523148148147,Medium Risk,0.5491284407172797,High,1506
ABE-6590,Glo,Ekiti,Abeokuta,4G,97.37,99.07,7,11.466550925925922,Low Risk,0.5491278420919621,High,1507
ABE-1965,Glo,Gombe,Abeokuta,4G,95.52,440.35,12,44.570775462962985,Medium Risk,0.5491161769213708,High,1508
ABU-1322,9mobile,Adamawa,Abuja,4G,97.61,144.87,7,41.51701388888889,Medium Risk,0.5491154883229503,High,1509
LAG-3614,9mobile,Jigawa,Lagos,3G,88.53,217.01,4,41.016782407407405,Medium Risk,0.5491138393135,High,1510
ABE-3115,Glo,Ondo,Abeokuta,4G,86.71,338.12,6,77.0337962962963,Critical Risk,0.5491082367203405,High,1511
IBA-4522,Glo,Kaduna,Ibadan,4G,98.99,14.54,2,3.3662037037037127,Low Risk,0.5491035462050174,High,1512
ABU-8456,9mobile,FCT,Abuja,4G,92.8,304.99,9,42.66658950617285,Medium Risk,0.5491011269668107,High,1513
ABA-2313,9mobile,Jigawa,Aba,5G,97.66,33.7,2,7.80046296296297,Low Risk,0.5490984296964877,High,1514
KAN-6410,9mobile,Ondo,Kano,4G,87.68,177.41,0,69.11689814814814,High Risk,0.5490977141203769,High,1515
ABU-9694,Glo,Jigawa,Abuja,4G,86.43,319.25,3,65.90011574074073,High Risk,0.5490961779907536,High,1516
ABE-8956,9mobile,Jigawa,Abeokuta,3G,91.49,214.7,6,61.84976851851853,High Risk,0.5490940872380491,High,1517
POR-6442,MTN,Jigawa,Port Harcourt,4G,91.18,127.01,1,58.65023148148148,Medium Risk,0.549093925722312,High,1518
LAG-9466,MTN,Jigawa,Lagos,4G,90.01,143.86,1,62.25046296296295,High Risk,0.5490896606553746,High,1519
POR-3436,9mobile,FCT,Port Harcourt,4G,97.33,102.39,9,11.850347222222233,Low Risk,0.5490783839569645,High,1520
POR-4571,9mobile,Jigawa,Port Harcourt,4G,95.82,136.94,3,36.42476851851851,Medium Risk,0.5490767408356767,High,1521
IBA-1135,Glo,Ondo,Ibadan,2G,91.18,127.01,1,70.20023148148147,High Risk,0.5490719173672616,High,1522
LAG-9655,Airtel,Enugu,Lagos,3G,94.44,253.14,14,58.44953703703706,Medium Risk,0.549060155860675,High,1523
LAG-3207,MTN,Ondo,Lagos,4G,99.8,2.88,0,0.6666666666666715,Low Risk,0.5490578626234983,High,1524
KAD-8388,9mobile,Jigawa,Kaduna,4G,95.66,120.68,7,13.967129629629627,Low Risk,0.5490551167248974,High,1525
KAN-7393,Airtel,Jigawa,Kano,4G,87.27,183.31,0,74.98310185185187,Critical Risk,0.5490437786797278,High,1526
ABU-9650,Airtel,Kwara,Abuja,4G,97.99,28.94,0,6.699537037037046,Low Risk,0.549039063046234,High,1527
JOS-9643,Glo,Jigawa,Jos,4G,98.58,20.45,2,4.733564814814819,Low Risk,0.5490379191519529,High,1528
LAG-5454,Glo,Ondo,Lagos,4G,93.99,86.54,0,69.93287037037038,High Risk,0.5490127249086395,High,1529
LAG-4342,9mobile,Ebonyi,Lagos,2G,89.22,198.0,9,37.01666666666667,Medium Risk,0.5490099455366942,High,1530
ABA-2503,Glo,Jigawa,Aba,4G,88.96,158.98,2,69.95046296296297,High Risk,0.5489989521509627,High,1531
POR-1336,Airtel,Jigawa,Port Harcourt,3G,94.48,256.46999999999997,6,63.93368055555556,High Risk,0.5489987279560049,High,1532
POR-9250,Airtel,Akwa Ibom,Port Harcourt,4G,86.45,474.05,11,74.7945216049383,Critical Risk,0.5489930549967318,High,1533
ABU-1129,MTN,Abia,Abuja,4G,98.49,320.68,10,44.54413580246913,Medium Risk,0.5489870073567019,High,1534
ABU-6726,Airtel,Akwa Ibom,Abuja,4G,99.9,1.44,0,0.33333333333332327,Low Risk,0.5489743125558753,High,1535
POR-2197,9mobile,Jigawa,Port Harcourt,2G,87.58,178.85,3,71.25023148148148,High Risk,0.548972404626504,High,1536
JOS-1843,Airtel,Akwa Ibom,Jos,4G,89.38,689.91,16,64.7301388888889,High Risk,0.5489694977595493,High,1537
IBA-5066,9mobile,Jigawa,Ibadan,4G,96.18,55.01,5,12.733564814814805,Low Risk,0.5489668852813321,High,1538
POR-9268,9mobile,Ebonyi,Port Harcourt,4G,95.31,278.06,8,35.82206790123457,Medium Risk,0.5489616533263437,High,1539
ABU-7551,9mobile,Oyo,Abuja,4G,87.61,262.79999999999995,9,67.06666666666668,High Risk,0.548955198295529,High,1540
POR-7945,9mobile,Jigawa,Port Harcourt,3G,93.07,99.79,0,51.54976851851853,Medium Risk,0.5489537675928593,High,1541
IBA-6615,9mobile,Adamawa,Ibadan,4G,97.88,232.56,8,29.01111111111109,Medium Risk,0.5489526107832545,High,1542
ABU-2968,Glo,Kaduna,Abuja,4G,92.59,241.76999999999998,5,66.70798611111111,High Risk,0.5489514359322524,High,1543
JOS-5893,9mobile,Abia,Jos,3G,98.95,211.53000000000003,10,32.4386574074074,Medium Risk,0.5489464253854003,High,1544
ABE-7168,9mobile,Kaduna,Abeokuta,4G,90.9,131.04,0,66.18333333333332,High Risk,0.5489396613865483,High,1545
ABE-6348,9mobile,Ondo,Abeokuta,3G,99.76,3.46,0,0.8004629629629549,Low Risk,0.5489373015171469,High,1546
IBA-6359,9mobile,Kaduna,Ibadan,4G,95.19,69.26,2,16.03287037037037,Low Risk,0.5489345979727702,High,1547
LAG-8965,9mobile,Ondo,Lagos,5G,96.43,51.41,3,11.90023148148147,Low Risk,0.5489301894887916,High,1548
IBA-9637,9mobile,Katsina,Ibadan,4G,87.76,209.51999999999998,6,46.15000000000001,Medium Risk,0.5489098191901516,High,1549
ABA-2365,Glo,Ondo,Aba,4G,96.03,57.17,2,13.233564814814812,Low Risk,0.5488844225737132,High,1550
ABU-5000,9mobile,Abia,Abuja,4G,93.6,434.88,12,76.2388888888889,Critical Risk,0.5488836693252188,High,1551
ABA-9693,Glo,Kaduna,Aba,5G,96.2,54.72,0,12.666666666666664,Low Risk,0.5488830052917896,High,1552
IBA-9926,9mobile,Anambra,Ibadan,4G,85.91,266.55,9,53.475347222222226,Medium Risk,0.5488817127096778,High,1553
ABU-2895,9mobile,Lagos,Abuja,4G,93.95,92.45,3,29.875115740740753,Medium Risk,0.5488757539690637,High,1554
ABU-5377,Airtel,Ondo,Abuja,4G,95.19,69.26,5,16.03287037037037,Low Risk,0.5488728878154693,High,1555
KAN-6289,MTN,Katsina,Kano,4G,97.38,310.18,9,34.700154320987636,Medium Risk,0.5488725078503798,High,1556
ENU-8593,Glo,Jigawa,Enugu,2G,99.02,155.95,5,35.84988425925925,Medium Risk,0.5488605522960852,High,1557
ABE-4424,9mobile,Kaduna,Abeokuta,4G,90.05,143.28,1,60.96666666666668,High Risk,0.5488601793267799,High,1558
ABA-3524,Airtel,Jigawa,Aba,4G,93.28,280.23,6,66.38368055555554,High Risk,0.5488327150395809,High,1559
ABE-4703,9mobile,Anambra,Abeokuta,4G,87.04,423.79,12,72.03325617283951,High Risk,0.5488290491499752,High,1560
ILO-9252,9mobile,Cross River,Ilorin,3G,96.62,225.07,14,32.64992283950616,Medium Risk,0.5488268312538657,High,1561
ABU-6691,9mobile,Ekiti,Abuja,2G,90.22,170.06,7,34.83310185185186,Medium Risk,0.5488262704067775,High,1562
LAG-8636,9mobile,Gombe,Lagos,4G,95.49,239.76,10,45.300000000000004,Medium Risk,0.548823664865373,High,1563
IBA-2232,9mobile,Akwa Ibom,Ibadan,3G,96.95,144.29000000000002,7,40.57511574074073,Medium Risk,0.5488194756071922,High,1564
JOS-8431,Airtel,Akwa Ibom,Jos,3G,98.87,227.37,8,48.491319444444436,Medium Risk,0.5488069737088902,High,1565
LAG-5463,9mobile,Jigawa,Lagos,3G,93.91,162.0,6,57.25,Medium Risk,0.5488003636416429,High,1566
ABU-3889,MTN,Kaduna,Abuja,4G,98.94,15.26,1,3.5328703703703725,Low Risk,0.5487932332369534,High,1567
BEN-5355,Glo,Akwa Ibom,Benin City,4G,91.08,305.14,10,49.311265432098764,Medium Risk,0.5487907280050944,High,1568
CAL-4534,9mobile,Ondo,Calabar,4G,95.62,63.07,0,14.59976851851851,Low Risk,0.5487905301188405,High,1569
ABE-9784,9mobile,Jigawa,Abeokuta,4G,92.26,190.23,4,61.34201388888887,High Risk,0.5487892836294652,High,1570
ABU-6791,Airtel,Ogun,Abuja,4G,86.33,251.57,9,52.7917824074074,Medium Risk,0.5487552169960479,High,1571
CAL-8524,Glo,Ondo,Calabar,4G,99.81,2.74,0,0.633796296296292,Low Risk,0.5487474158147813,High,1572
CAL-7220,Glo,Nasarawa,Calabar,4G,88.98,366.77,12,55.85007716049382,Medium Risk,0.5487329852109443,High,1573
ABU-5831,9mobile,Gombe,Abuja,4G,97.37,177.84,8,41.10833333333333,Medium Risk,0.5487193594160836,High,1574
POR-3243,9mobile,Kwara,Port Harcourt,2G,89.61,166.04000000000002,5,39.34212962962963,Medium Risk,0.5487035129982927,High,1575
LAG-6764,Glo,Adamawa,Lagos,4G,87.41,198.58,7,45.78356481481483,Medium Risk,0.5486951955632694,High,1576
IBA-6470,9mobile,Akwa Ibom,Ibadan,3G,88.24,195.26,6,43.64976851851852,Medium Risk,0.5486902920121388,High,1577
LAG-4716,Airtel,Adamawa,Lagos,2G,92.73,266.83,10,47.938811728395045,Medium Risk,0.5486894963941359,High,1578
POR-1593,Airtel,Jigawa,Port Harcourt,2G,88.04,358.40999999999997,8,83.15798611111109,Critical Risk,0.548682857369413,High,1579
ABU-8411,9mobile,Borno,Abuja,4G,94.86,93.16999999999999,9,32.43344907407407,Medium Risk,0.5486775200755898,High,1580
LAG-5677,Glo,Jigawa,Lagos,4G,97.9,30.24,5,6.999999999999989,Low Risk,0.5486767546230313,High,1581
ABE-2066,9mobile,Kwara,Abeokuta,3G,98.2,193.10000000000002,6,40.64976851851851,Medium Risk,0.5486698567955027,High,1582
LAG-6053,MTN,Ondo,Lagos,4G,95.6,63.36,1,14.666666666666675,Low Risk,0.5486678893445975,High,1583
IBA-1349,Glo,Ondo,Ibadan,3G,92.5,108.0,0,54.25,Medium Risk,0.5486613895656672,High,1584
ABE-9022,Airtel,Akwa Ibom,Abeokuta,4G,95.97,76.89,4,8.899652777777781,Low Risk,0.5486479048056017,High,1585
ABU-7333,9mobile,Kwara,Abuja,4G,85.09,291.31,6,80.96655092592592,Critical Risk,0.5486404952981466,High,1586
ABE-6731,Glo,Jigawa,Abeokuta,2G,90.21,140.98,4,60.9837962962963,High Risk,0.5486385177978246,High,1587
ILO-5416,Airtel,Akwa Ibom,Ilorin,3G,97.06,179.57,10,43.33344907407407,Medium Risk,0.5486364103621058,High,1588
LAG-8294,Airtel,Jigawa,Lagos,3G,97.86,284.26,5,31.816820987654314,Medium Risk,0.5486355430096449,High,1589
ABE-3579,Airtel,Ondo,Abeokuta,4G,95.97,58.03,3,13.433101851851854,Low Risk,0.5486167338961372,High,1590
BEN-5739,Airtel,Akwa Ibom,Benin City,4G,97.94,434.01,12,59.621990740740735,Medium Risk,0.5486101953300936,High,1591
ABE-2255,9mobile,Ondo,Abeokuta,3G,90.54,199.15,5,44.69988425925925,Medium Risk,0.5486060763929284,High,1592
ABU-3691,9mobile,Akwa Ibom,Abuja,4G,96.1,300.24,7,55.96666666666666,Medium Risk,0.5486027104054937,High,1593
ONI-4554,9mobile,Kaduna,Onitsha,4G,96.87,232.26999999999998,8,44.40821759259259,Medium Risk,0.5485990766585302,High,1594
KAN-7561,Airtel,Jigawa,Kano,4G,96.17,55.15,1,12.766435185185182,Low Risk,0.548598752331158,High,1595
ABA-3109,Airtel,Adamawa,Aba,4G,86.75,255.89000000000001,10,43.46678240740739,Medium Risk,0.5485744992778195,High,1596
ABE-3523,Glo,Jigawa,Abeokuta,4G,93.26,97.06,4,55.46712962962963,Medium Risk,0.5485439924520296,High,1597
ABU-4528,MTN,Anambra,Abuja,4G,98.28,227.96,8,28.322530864197514,Medium Risk,0.5485414699186631,High,1598
ABE-9671,9mobile,Katsina,Abeokuta,4G,89.64,285.98,10,73.99976851851854,High Risk,0.5485336357388977,High,1599
ABA-1974,Airtel,Akwa Ibom,Aba,4G,85.2,241.63,6,46.46655092592592,Medium Risk,0.5485334278489024,High,1600
POR-3483,9mobile,Kaduna,Port Harcourt,4G,89.38,152.93,0,71.65023148148148,High Risk,0.5485235321311341,High,1601
POR-9976,9mobile,Anambra,Port Harcourt,4G,85.55,570.1,14,63.25428240740742,High Risk,0.5485125149187098,High,1602
LAG-1416,Glo,Kaduna,Lagos,4G,85.61,207.22,2,77.56712962962963,Critical Risk,0.548501965113826,High,1603
ABU-7100,Airtel,Lagos,Abuja,4G,99.05,13.68,0,3.166666666666673,Low Risk,0.5484977574273392,High,1604
LAG-7452,9mobile,Ondo,Lagos,4G,85.18,213.41,2,90.70023148148148,Critical Risk,0.5484976421491652,High,1605
ABU-8913,Airtel,Lagos,Abuja,4G,99.06,13.54,0,3.1337962962962926,Low Risk,0.5484920734745425,High,1606
ABU-9743,Airtel,Kwara,Abuja,4G,99.01,14.26,0,3.300462962962954,Low Risk,0.5484848836569741,High,1607
KAN-5291,Airtel,Akwa Ibom,Kano,4G,95.01,243.64999999999998,8,50.500115740740746,Medium Risk,0.5484773166170936,High,1608
IBA-7531,Glo,Anambra,Ibadan,3G,98.94,296.64,10,45.63888888888891,Medium Risk,0.5484771179475719,High,1609
POR-8136,Airtel,Kaduna,Port Harcourt,4G,99.52,6.91,0,1.5997685185185246,Low Risk,0.5484758484224335,High,1610
KAN-6090,MTN,Katsina,Kano,4G,93.71,144.57999999999998,10,40.10856481481483,Medium Risk,0.5484666118400677,High,1611
ABU-9503,9mobile,Adamawa,Abuja,3G,94.21,103.25,8,32.52511574074076,Medium Risk,0.5484556527486238,High,1612
KAD-3104,9mobile,Anambra,Kaduna,4G,94.93,449.72,15,52.387731481481495,Medium Risk,0.5484467107914189,High,1613
JOS-9787,Airtel,Abia,Jos,4G,91.64,213.12,10,29.39444444444445,Medium Risk,0.5484460772839171,High,1614
IBA-3142,MTN,Ondo,Ibadan,4G,98.97,14.83,1,3.4331018518518537,Low Risk,0.5484269987410456,High,1615
BEN-8471,Airtel,Sokoto,Benin City,3G,93.91,313.06,16,32.30342592592592,Medium Risk,0.5484253854401061,High,1616
ENU-2132,9mobile,Ondo,Enugu,4G,98.22,180.57,6,42.07465277777779,Medium Risk,0.5484212960363853,High,1617
ABA-3177,Glo,Kaduna,Aba,3G,90.48,351.07000000000005,9,56.172145061728386,Medium Risk,0.5484116609744106,High,1618
LAG-4720,Airtel,Akwa Ibom,Lagos,4G,93.73,111.03,5,29.225347222222208,Medium Risk,0.5484018710839378,High,1619
IBA-4030,Airtel,Anambra,Ibadan,4G,86.08,391.96999999999997,11,57.84452160493828,Medium Risk,0.5484010892326701,High,1620
ABA-4507,9mobile,Ondo,Aba,4G,97.73,32.69,1,7.566898148148142,Low Risk,0.54839976663035,High,1621
BEN-5017,9mobile,Katsina,Benin City,4G,96.49,330.19,11,46.87770061728395,Medium Risk,0.5483960334603855,High,1622
KAN-4321,9mobile,Katsina,Kano,4G,98.55,196.13,7,39.55011574074074,Medium Risk,0.5483926186621318,High,1623
ABE-5182,9mobile,Katsina,Abeokuta,4G,95.11,415.3,10,61.96126543209879,High Risk,0.5483869781940288,High,1624
IBA-7194,9mobile,Ekiti,Ibadan,3G,97.71,72.28999999999999,9,8.366782407407415,Low Risk,0.5483745291685849,High,1625
KAN-6748,Airtel,Abia,Kano,2G,90.02,303.69,12,47.199768518518546,Medium Risk,0.5483711879532663,High,1626
ABA-9569,Glo,Jigawa,Aba,4G,92.39,109.58,1,63.966203703703705,High Risk,0.5483660755720963,High,1627
POR-1936,Glo,Jigawa,Port Harcourt,3G,86.39,195.98,1,88.1162037037037,Critical Risk,0.548359894023094,High,1628
POR-9415,9mobile,Lagos,Port Harcourt,3G,97.84,65.80000000000001,6,7.6162037037036985,Low Risk,0.5483574723948149,High,1629
IBA-6580,Airtel,Ondo,Ibadan,3G,95.6,63.36,0,14.666666666666675,Low Risk,0.5483519331815663,High,1630
ENU-2214,Airtel,Jigawa,Enugu,4G,88.41,279.08000000000004,9,67.77546296296296,High Risk,0.5483411435296589,High,1631
LAG-9561,9mobile,Jigawa,Lagos,4G,93.42,136.22,2,29.866435185185168,Medium Risk,0.5483315679940828,High,1632
KAN-4706,Glo,Kaduna,Kano,4G,94.26,189.22,7,58.15023148148146,Medium Risk,0.548328542310163,High,1633
POR-5489,MTN,Kebbi,Port Harcourt,2G,89.66,368.5,13,57.71682098765435,Medium Risk,0.548327236465661,High,1634
POR-9952,9mobile,Jigawa,Port Harcourt,4G,95.76,61.06,5,14.133796296296286,Low Risk,0.5483249965411758,High,1635
POR-2426,9mobile,Jigawa,Port Harcourt,4G,88.78,161.57,3,77.85023148148149,Critical Risk,0.5483085042249938,High,1636
ABE-9457,Glo,Kaduna,Abeokuta,4G,89.24,154.94,1,75.91620370370372,Critical Risk,0.5482920565957792,High,1637
ABU-1305,Airtel,Akwa Ibom,Abuja,4G,96.25,54.0,1,12.5,Low Risk,0.5482857411197196,High,1638
POR-1328,9mobile,Adamawa,Port Harcourt,4G,98.49,172.94,7,34.01643518518518,Medium Risk,0.548284250524506,High,1639
ABU-8814,Airtel,Ondo,Abuja,3G,86.51,194.26,0,90.31712962962962,Critical Risk,0.5482827205857613,High,1640
ABU-6650,9mobile,Akwa Ibom,Abuja,3G,99.57,140.25,4,31.30798611111112,Medium Risk,0.5482799582847364,High,1641
ABU-1024,9mobile,Akwa Ibom,Abuja,4G,86.19,198.86,0,92.43287037037038,Critical Risk,0.548276008968046,High,1642
