row_id,tower_id,obs_date,operator,city,state,uptime_percentage,downtime_minutes,outage_count,outage_reason,network_type,avg_users_affected,outage_severity,reliability_status,high_risk_flag,downtime_hours,observation_month,day_of_week
49328,IBA-8123,2025-09-29,Glo,Ibadan,Ekiti,89.88,145.73,2,equipment_fault,3G,370,High,Poor,1,2.43,Sep,Monday
49330,ABE-2567,2025-09-17,Glo,Abeokuta,Anambra,89.30,154.08,5,fiber_cut,4G,237,High,Poor,1,2.57,Sep,Wednesday
49333,KAD-3090,2025-09-23,MTN,Kaduna,Anambra,87.11,185.62,4,equipment_fault,4G,420,High,Poor,1,3.09,Sep,Tuesday
49339,POR-3299,2025-09-18,Airtel,Port Harcourt,Anambra,93.10,99.36,2,maintenance,4G,469,Medium,Fair,0,1.66,Sep,Thursday
49342,ILO-6226,2025-09-22,MTN,Ilorin,Gombe,91.26,125.86,4,power_failure,4G,109,High,Fair,1,2.10,Sep,Monday
49343,ENU-3559,2025-09-04,Airtel,Enugu,Ekiti,90.09,142.70,4,power_failure,3G,383,High,Fair,1,2.38,Sep,Thursday
49344,JOS-6976,2025-09-23,Glo,Jos,Imo,88.92,159.55,0,power_failure,4G,390,High,Poor,1,2.66,Sep,Tuesday
49345,LAG-6075,2025-09-17,9mobile,Lagos,Zamfara,88.73,162.29,0,power_failure,5G,99,High,Poor,1,2.70,Sep,Wednesday
49346,JOS-7025,2025-09-14,9mobile,Jos,Gombe,93.88,88.13,1,power_failure,4G,265,Medium,Fair,0,1.47,Sep,Sunday
5190,LAG-1993,2025-09-15,Glo,Lagos,Bayelsa,89.25,154.80,0,power_failure,4G,236,High,Poor,1,2.58,Sep,Monday
5193,ABU-7363,2025-09-26,Glo,Abuja,Imo,93.73,90.29,0,maintenance,3G,69,Medium,Fair,0,1.50,Sep,Friday
59126,BEN-7761,2025-09-28,9mobile,Benin City,Borno,89.80,146.88,1,power_failure,4G,353,High,Poor,1,2.45,Sep,Sunday
59128,JOS-8557,2025-09-08,Airtel,Jos,Bayelsa,94.59,77.90,5,equipment_fault,4G,106,High,Fair,1,1.30,Sep,Monday
59129,IBA-2284,2025-09-08,9mobile,Ibadan,Jigawa,87.54,179.42,5,maintenance,4G,367,High,Poor,1,2.99,Sep,Monday
59130,BEN-9453,2025-09-14,Glo,Benin City,Kaduna,94.67,76.75,1,weather,4G,149,Medium,Fair,0,1.28,Sep,Sunday
59131,ENU-2874,2025-09-03,Glo,Enugu,Gombe,86.56,193.54,5,maintenance,4G,171,High,Poor,1,3.23,Sep,Wednesday
59132,ILO-5679,2025-09-01,Glo,Ilorin,Ebonyi,89.23,155.09,1,fiber_cut,4G,80,High,Poor,1,2.58,Sep,Monday
14161,LAG-4174,2025-09-06,MTN,Lagos,Ekiti,91.04,129.02,0,equipment_fault,4G,391,High,Fair,1,2.15,Sep,Saturday
14163,KAD-6744,2025-09-27,Glo,Kaduna,Akwa Ibom,94.77,75.31,3,equipment_fault,4G,179,Medium,Fair,0,1.26,Sep,Saturday
34311,BEN-8607,2025-09-13,Airtel,Benin City,Abia,90.65,134.64,5,power_failure,4G,122,High,Fair,1,2.24,Sep,Saturday
34312,IBA-4776,2025-09-09,Glo,Ibadan,Kwara,88.42,166.75,3,fiber_cut,3G,188,High,Poor,1,2.78,Sep,Tuesday
34313,KAD-9892,2025-09-13,MTN,Kaduna,Nasarawa,94.80,74.88,4,weather,4G,225,High,Fair,1,1.25,Sep,Saturday
34314,ONI-1557,2025-09-26,Glo,Onitsha,Jigawa,87.41,181.30,2,maintenance,3G,178,High,Poor,1,3.02,Sep,Friday
5194,IBA-2254,2025-09-11,Airtel,Ibadan,Gombe,94.66,76.90,3,equipment_fault,3G,458,Medium,Fair,0,1.28,Sep,Thursday
5195,IBA-8579,2025-10-01,Glo,Ibadan,Cross River,93.00,100.80,4,weather,4G,124,High,Fair,1,1.68,Oct,Wednesday
5197,WAR-7164,2025-09-11,Glo,Warri,Katsina,92.71,104.98,2,weather,4G,81,Medium,Fair,0,1.75,Sep,Thursday
5199,KAN-6298,2025-09-14,9mobile,Kano,Ekiti,92.72,104.83,0,equipment_fault,4G,349,Medium,Fair,0,1.75,Sep,Sunday
5200,ENU-4834,2025-09-01,9mobile,Enugu,Oyo,85.46,209.38,5,equipment_fault,4G,135,High,Poor,1,3.49,Sep,Monday
5201,WAR-9999,2025-09-17,Airtel,Warri,Plateau,86.10,200.16,1,power_failure,4G,165,High,Poor,1,3.34,Sep,Wednesday
70548,IBA-3429,2025-09-18,9mobile,Ibadan,Zamfara,86.26,197.86,1,power_failure,3G,199,High,Poor,1,3.30,Sep,Thursday
70549,POR-7509,2025-09-27,MTN,Port Harcourt,Kwara,85.31,211.54,3,fiber_cut,2G,376,High,Poor,1,3.53,Sep,Saturday
70550,ABU-9140,2025-09-20,9mobile,Abuja,Borno,90.28,139.97,3,equipment_fault,3G,197,High,Fair,1,2.33,Sep,Saturday
70552,WAR-9164,2025-09-18,MTN,Warri,Rivers,94.54,78.62,1,fiber_cut,3G,89,Medium,Fair,0,1.31,Sep,Thursday
70553,LAG-1962,2025-09-01,Glo,Lagos,Adamawa,94.14,84.38,2,equipment_fault,3G,360,Medium,Fair,0,1.41,Sep,Monday
70554,BEN-4068,2025-09-21,9mobile,Benin City,Benue,93.45,94.32,3,power_failure,4G,458,Medium,Fair,0,1.57,Sep,Sunday
70555,ABU-2841,2025-09-18,MTN,Abuja,Gombe,92.31,110.74,0,equipment_fault,4G,434,Medium,Fair,0,1.85,Sep,Thursday
70556,ABA-8815,2025-09-04,MTN,Aba,Niger,94.96,72.58,2,weather,4G,72,Medium,Fair,0,1.21,Sep,Thursday
70558,ABU-2686,2025-09-06,MTN,Abuja,Ogun,91.41,123.70,2,power_failure,3G,482,High,Fair,1,2.06,Sep,Saturday
70560,BEN-5568,2025-09-01,Airtel,Benin City,Jigawa,89.14,156.38,5,equipment_fault,4G,497,High,Poor,1,2.61,Sep,Monday
70563,KAN-5732,2025-09-25,MTN,Kano,Bayelsa,91.12,127.87,4,fiber_cut,4G,226,High,Fair,1,2.13,Sep,Thursday
70565,ILO-3610,2025-09-28,Glo,Ilorin,Bayelsa,93.86,88.42,4,equipment_fault,3G,413,High,Fair,1,1.47,Sep,Sunday
70566,ENU-3498,2025-09-03,9mobile,Enugu,Rivers,90.06,143.14,3,equipment_fault,5G,104,High,Fair,1,2.39,Sep,Wednesday
70567,JOS-4098,2025-09-03,MTN,Jos,Delta,93.60,92.16,1,power_failure,3G,284,Medium,Fair,0,1.54,Sep,Wednesday
34315,LAG-8083,2025-09-20,Glo,Lagos,Ogun,88.06,171.94,3,equipment_fault,4G,176,High,Poor,1,2.87,Sep,Saturday
34316,POR-4115,2025-09-15,Glo,Port Harcourt,Kogi,92.31,110.74,0,power_failure,4G,129,Medium,Fair,0,1.85,Sep,Monday
34317,ONI-1692,2025-09-07,MTN,Onitsha,Delta,92.40,109.44,0,power_failure,4G,131,Medium,Fair,0,1.82,Sep,Sunday
34318,ONI-4286,2025-10-01,MTN,Onitsha,Abia,90.22,140.83,2,power_failure,4G,200,High,Fair,1,2.35,Oct,Wednesday
34319,ABA-8214,2025-09-29,Glo,Aba,Ogun,94.14,84.38,2,maintenance,4G,448,Medium,Fair,0,1.41,Sep,Monday
34320,BEN-7606,2025-09-20,9mobile,Benin City,Osun,92.90,102.24,3,equipment_fault,4G,125,Medium,Fair,0,1.70,Sep,Saturday
34322,LAG-5953,2025-09-25,Glo,Lagos,Edo,86.95,187.92,0,power_failure,4G,53,High,Poor,1,3.13,Sep,Thursday
34324,WAR-5649,2025-09-08,Airtel,Warri,Jigawa,86.65,192.24,2,equipment_fault,4G,238,High,Poor,1,3.20,Sep,Monday
34327,ABE-4996,2025-09-26,Glo,Abeokuta,Imo,88.77,161.71,4,equipment_fault,3G,382,High,Poor,1,2.70,Sep,Friday
14164,ONI-2209,2025-09-02,Airtel,Onitsha,Adamawa,92.19,112.46,0,equipment_fault,4G,299,Medium,Fair,0,1.87,Sep,Tuesday
14165,WAR-3708,2025-09-27,Airtel,Warri,Cross River,85.01,215.86,0,power_failure,4G,240,High,Poor,1,3.60,Sep,Saturday
14166,KAN-1727,2025-10-01,MTN,Kano,Nasarawa,87.76,176.26,1,maintenance,4G,390,High,Poor,1,2.94,Oct,Wednesday
14168,ONI-2919,2025-09-11,MTN,Onitsha,Bayelsa,90.19,141.26,1,power_failure,3G,417,High,Fair,1,2.35,Sep,Thursday
14170,ABE-4108,2025-09-22,MTN,Abeokuta,Anambra,88.28,168.77,1,power_failure,3G,467,High,Poor,1,2.81,Sep,Monday
14171,CAL-2162,2025-09-20,9mobile,Calabar,Bauchi,92.79,103.82,0,fiber_cut,4G,217,Medium,Fair,0,1.73,Sep,Saturday
14172,ILO-9073,2025-09-03,Glo,Ilorin,Cross River,90.48,137.09,5,equipment_fault,4G,206,High,Fair,1,2.28,Sep,Wednesday
70569,LAG-7225,2025-09-23,Airtel,Lagos,Niger,93.07,99.79,4,power_failure,3G,109,High,Fair,1,1.66,Sep,Tuesday
24680,CAL-3221,2025-09-19,MTN,Calabar,Edo,90.52,136.51,5,power_failure,3G,158,High,Fair,1,2.28,Sep,Friday
24681,ILO-2209,2025-09-02,MTN,Ilorin,Kaduna,89.43,152.21,0,power_failure,3G,264,High,Poor,1,2.54,Sep,Tuesday
24683,ENU-9795,2025-09-10,Airtel,Enugu,Bauchi,92.42,109.15,4,equipment_fault,4G,349,High,Fair,1,1.82,Sep,Wednesday
24685,LAG-4218,2025-09-01,9mobile,Lagos,Taraba,86.10,200.16,5,power_failure,4G,94,High,Poor,1,3.34,Sep,Monday
24686,KAD-5860,2025-09-22,Glo,Kaduna,Imo,89.71,148.18,2,power_failure,4G,471,High,Poor,1,2.47,Sep,Monday
5202,ABU-1601,2025-09-21,Airtel,Abuja,Kebbi,92.03,114.77,0,equipment_fault,4G,85,Medium,Fair,0,1.91,Sep,Sunday
5204,IBA-1979,2025-09-24,Glo,Ibadan,Ebonyi,85.59,207.50,0,power_failure,3G,315,High,Poor,1,3.46,Sep,Wednesday
5206,ABU-8441,2025-09-27,MTN,Abuja,Ondo,85.69,206.06,1,equipment_fault,3G,447,High,Poor,1,3.43,Sep,Saturday
5208,CAL-2179,2025-09-17,9mobile,Calabar,Imo,93.13,98.93,3,power_failure,4G,307,Medium,Fair,0,1.65,Sep,Wednesday
5209,IBA-9820,2025-09-19,Airtel,Ibadan,Enugu,85.27,212.11,2,power_failure,3G,219,High,Poor,1,3.54,Sep,Friday
5210,KAD-5925,2025-09-08,Glo,Kaduna,Abia,86.61,192.82,4,power_failure,4G,198,High,Poor,1,3.21,Sep,Monday
5211,KAD-7352,2025-09-08,Airtel,Kaduna,Anambra,93.49,93.74,3,equipment_fault,4G,56,Medium,Fair,0,1.56,Sep,Monday
5212,LAG-3933,2025-09-21,9mobile,Lagos,Abia,90.26,140.26,1,power_failure,4G,448,High,Fair,1,2.34,Sep,Sunday
5213,ABU-8482,2025-09-13,9mobile,Abuja,Bayelsa,93.90,87.84,3,power_failure,3G,313,Medium,Fair,0,1.46,Sep,Saturday
5215,KAD-1844,2025-09-17,Glo,Kaduna,Anambra,88.89,159.98,2,weather,4G,453,High,Poor,1,2.67,Sep,Wednesday
49347,JOS-7254,2025-09-21,MTN,Jos,Niger,89.29,154.22,2,equipment_fault,4G,152,High,Poor,1,2.57,Sep,Sunday
49348,IBA-7824,2025-09-25,Airtel,Ibadan,Ondo,94.67,76.75,3,equipment_fault,4G,346,Medium,Fair,0,1.28,Sep,Thursday
12033,ONI-5859,2025-09-10,MTN,Onitsha,FCT,94.91,73.30,5,maintenance,4G,344,High,Fair,1,1.22,Sep,Wednesday
14173,BEN-1417,2025-09-09,Airtel,Benin City,Kano,92.85,102.96,4,power_failure,4G,234,High,Fair,1,1.72,Sep,Tuesday
14174,ONI-5388,2025-09-22,Glo,Onitsha,Nasarawa,87.54,179.42,2,power_failure,3G,92,High,Poor,1,2.99,Sep,Monday
14175,ABA-6860,2025-09-22,9mobile,Aba,Borno,89.79,147.02,2,equipment_fault,4G,440,High,Poor,1,2.45,Sep,Monday
14176,ABE-2454,2025-09-24,Airtel,Abeokuta,Kano,86.56,193.54,3,maintenance,4G,323,High,Poor,1,3.23,Sep,Wednesday
14178,POR-8854,2025-09-28,9mobile,Port Harcourt,Enugu,88.75,162.00,4,power_failure,4G,127,High,Poor,1,2.70,Sep,Sunday
14180,BEN-5294,2025-09-28,MTN,Benin City,Ekiti,93.21,97.78,0,weather,4G,499,Medium,Fair,0,1.63,Sep,Sunday
14181,KAN-5852,2025-10-01,9mobile,Kano,Niger,91.79,118.22,4,power_failure,4G,173,High,Fair,1,1.97,Oct,Wednesday
14182,LAG-1196,2025-09-09,Airtel,Lagos,Bauchi,86.20,198.72,4,power_failure,3G,421,High,Poor,1,3.31,Sep,Tuesday
14183,WAR-9898,2025-09-05,Airtel,Warri,Taraba,92.59,106.70,4,power_failure,3G,309,High,Fair,1,1.78,Sep,Friday
14184,KAD-1839,2025-09-29,MTN,Kaduna,Jigawa,87.38,181.73,3,weather,4G,239,High,Poor,1,3.03,Sep,Monday
14185,ABU-2829,2025-09-17,Glo,Abuja,Edo,89.09,157.10,2,power_failure,3G,148,High,Poor,1,2.62,Sep,Wednesday
14186,LAG-3079,2025-09-01,Airtel,Lagos,Gombe,92.35,110.16,2,power_failure,4G,270,Medium,Fair,0,1.84,Sep,Monday
14187,KAN-7508,2025-09-03,Glo,Kano,Enugu,88.36,167.62,2,equipment_fault,4G,77,High,Poor,1,2.79,Sep,Wednesday
78698,WAR-8741,2025-09-15,MTN,Warri,Kwara,86.30,197.28,5,weather,4G,449,High,Poor,1,3.29,Sep,Monday
34328,ILO-9815,2025-10-01,Glo,Ilorin,Kaduna,85.15,213.84,3,equipment_fault,4G,282,High,Poor,1,3.56,Oct,Wednesday
34329,BEN-9941,2025-09-26,Glo,Benin City,Osun,92.94,101.66,4,maintenance,4G,216,High,Fair,1,1.69,Sep,Friday
34333,POR-1617,2025-09-18,Airtel,Port Harcourt,Benue,88.35,167.76,2,power_failure,4G,159,High,Poor,1,2.80,Sep,Thursday
49349,KAD-1373,2025-09-19,Airtel,Kaduna,Zamfara,89.36,153.22,5,power_failure,4G,417,High,Poor,1,2.55,Sep,Friday
49350,ABE-2780,2025-09-01,MTN,Abeokuta,Akwa Ibom,85.36,210.82,2,fiber_cut,4G,343,High,Poor,1,3.51,Sep,Monday
49352,WAR-7370,2025-09-08,Glo,Warri,FCT,91.94,116.06,4,power_failure,4G,394,High,Fair,1,1.93,Sep,Monday
49354,ENU-1221,2025-09-01,9mobile,Enugu,Yobe,86.54,193.82,4,power_failure,4G,70,High,Poor,1,3.23,Sep,Monday
49356,ENU-7144,2025-09-16,MTN,Enugu,Kaduna,91.46,122.98,5,power_failure,3G,333,High,Fair,1,2.05,Sep,Tuesday
49357,ONI-8140,2025-09-29,Glo,Onitsha,Yobe,92.33,110.45,2,maintenance,3G,441,Medium,Fair,0,1.84,Sep,Monday
24687,JOS-3534,2025-09-01,Airtel,Jos,Adamawa,86.39,195.98,1,power_failure,3G,367,High,Poor,1,3.27,Sep,Monday
24691,ABA-4658,2025-09-17,9mobile,Aba,Anambra,90.78,132.77,3,power_failure,4G,240,High,Fair,1,2.21,Sep,Wednesday
24694,POR-5355,2025-09-17,Airtel,Port Harcourt,Akwa Ibom,93.42,94.75,5,equipment_fault,4G,124,High,Fair,1,1.58,Sep,Wednesday
24695,JOS-6107,2025-09-21,MTN,Jos,Kano,94.29,82.22,5,power_failure,4G,322,High,Fair,1,1.37,Sep,Sunday
24697,ABU-8639,2025-09-23,Glo,Abuja,FCT,91.13,127.73,2,maintenance,4G,263,High,Fair,1,2.13,Sep,Tuesday
24698,ENU-5632,2025-09-18,9mobile,Enugu,Jigawa,90.50,136.80,1,weather,4G,390,High,Fair,1,2.28,Sep,Thursday
24700,WAR-1328,2025-09-27,Glo,Warri,Niger,88.01,172.66,5,equipment_fault,2G,216,High,Poor,1,2.88,Sep,Saturday
24701,KAN-6036,2025-09-14,MTN,Kano,Osun,86.78,190.37,1,power_failure,5G,176,High,Poor,1,3.17,Sep,Sunday
24702,ABE-7202,2025-09-16,Glo,Abeokuta,Niger,85.09,214.70,0,fiber_cut,4G,261,High,Poor,1,3.58,Sep,Tuesday
34334,KAD-2084,2025-09-13,MTN,Kaduna,Delta,85.36,210.82,1,equipment_fault,3G,162,High,Poor,1,3.51,Sep,Saturday
34336,ONI-5357,2025-09-15,MTN,Onitsha,Taraba,87.37,181.87,4,equipment_fault,4G,468,High,Poor,1,3.03,Sep,Monday
34337,ENU-3600,2025-09-01,Glo,Enugu,Kogi,94.74,75.74,4,equipment_fault,4G,122,High,Fair,1,1.26,Sep,Monday
34340,LAG-1676,2025-09-23,Airtel,Lagos,Abia,90.10,142.56,3,maintenance,2G,446,High,Fair,1,2.38,Sep,Tuesday
34341,ILO-5144,2025-09-22,9mobile,Ilorin,Ebonyi,89.68,148.61,2,weather,4G,448,High,Poor,1,2.48,Sep,Monday
34342,BEN-7666,2025-09-15,MTN,Benin City,Ekiti,87.26,183.46,4,fiber_cut,3G,408,High,Poor,1,3.06,Sep,Monday
34343,WAR-6147,2025-09-09,MTN,Warri,Zamfara,90.48,137.09,1,fiber_cut,4G,302,High,Fair,1,2.28,Sep,Tuesday
34344,ABA-2927,2025-09-21,Airtel,Aba,Zamfara,90.66,134.50,2,power_failure,4G,343,High,Fair,1,2.24,Sep,Sunday
34346,KAD-5649,2025-09-19,Glo,Kaduna,Kano,88.97,158.83,3,fiber_cut,3G,401,High,Poor,1,2.65,Sep,Friday
80523,ONI-7027,2025-09-22,MTN,Onitsha,FCT,86.59,193.10,3,fiber_cut,4G,407,High,Poor,1,3.22,Sep,Monday
80524,ILO-5395,2025-09-08,Glo,Ilorin,Taraba,93.41,94.90,0,power_failure,3G,258,Medium,Fair,0,1.58,Sep,Monday
80525,ENU-2995,2025-09-23,9mobile,Enugu,Katsina,89.16,156.10,4,equipment_fault,4G,393,High,Poor,1,2.60,Sep,Tuesday
80527,ILO-5863,2025-09-06,Airtel,Ilorin,Nasarawa,87.10,185.76,0,fiber_cut,3G,318,High,Poor,1,3.10,Sep,Saturday
80528,BEN-4674,2025-09-09,Airtel,Benin City,Ogun,86.59,193.10,5,maintenance,4G,139,High,Poor,1,3.22,Sep,Tuesday
80530,ILO-4921,2025-09-07,MTN,Ilorin,Cross River,89.21,155.38,4,weather,4G,306,High,Poor,1,2.59,Sep,Sunday
14188,KAD-2721,2025-09-13,MTN,Kaduna,Lagos,89.94,144.86,2,equipment_fault,4G,180,High,Poor,1,2.41,Sep,Saturday
14189,POR-2948,2025-09-14,Glo,Port Harcourt,Zamfara,93.12,99.07,1,power_failure,5G,359,Medium,Fair,0,1.65,Sep,Sunday
33094,ABA-6894,2025-09-22,Glo,Aba,Borno,90.71,133.78,3,maintenance,4G,282,High,Fair,1,2.23,Sep,Monday
59133,WAR-2716,2025-09-20,9mobile,Warri,Sokoto,92.20,112.32,3,equipment_fault,2G,127,Medium,Fair,0,1.87,Sep,Saturday
59134,JOS-8515,2025-09-11,9mobile,Jos,Kebbi,92.07,114.19,1,power_failure,4G,319,Medium,Fair,0,1.90,Sep,Thursday
59135,ENU-1797,2025-09-27,Glo,Enugu,Benue,91.31,125.14,0,power_failure,3G,167,High,Fair,1,2.09,Sep,Saturday
59136,KAN-5249,2025-09-15,9mobile,Kano,Benue,89.62,149.47,4,power_failure,4G,91,High,Poor,1,2.49,Sep,Monday
59137,ABU-3491,2025-09-07,Airtel,Abuja,Yobe,87.67,177.55,4,maintenance,4G,427,High,Poor,1,2.96,Sep,Sunday
59139,ABU-8633,2025-09-06,Airtel,Abuja,Borno,93.81,89.14,3,weather,4G,206,Medium,Fair,0,1.49,Sep,Saturday
59141,CAL-9368,2025-09-23,MTN,Calabar,Borno,90.20,141.12,3,power_failure,4G,273,High,Fair,1,2.35,Sep,Tuesday
59142,ENU-3365,2025-09-19,Airtel,Enugu,Kano,92.41,109.30,0,equipment_fault,4G,238,Medium,Fair,0,1.82,Sep,Friday
24703,LAG-5879,2025-09-22,Airtel,Lagos,Kwara,91.72,119.23,3,equipment_fault,3G,288,Medium,Fair,0,1.99,Sep,Monday
24704,ONI-8166,2025-09-08,Airtel,Onitsha,Zamfara,85.47,209.23,0,weather,4G,167,High,Poor,1,3.49,Sep,Monday
24705,KAD-6358,2025-09-03,Glo,Kaduna,Kogi,85.18,213.41,5,equipment_fault,4G,481,High,Poor,1,3.56,Sep,Wednesday
24707,ONI-8599,2025-09-18,Glo,Onitsha,Rivers,89.93,145.01,5,power_failure,3G,291,High,Poor,1,2.42,Sep,Thursday
24710,ONI-3868,2025-09-15,MTN,Onitsha,Plateau,93.47,94.03,2,maintenance,4G,379,Medium,Fair,0,1.57,Sep,Monday
24712,ABA-8988,2025-09-14,MTN,Aba,Lagos,91.38,124.13,4,fiber_cut,3G,61,High,Fair,1,2.07,Sep,Sunday
24713,KAD-4432,2025-10-01,MTN,Kaduna,Kaduna,87.18,184.61,2,power_failure,4G,306,High,Poor,1,3.08,Oct,Wednesday
24717,ILO-2972,2025-09-07,9mobile,Ilorin,Katsina,88.24,169.34,2,power_failure,4G,207,High,Poor,1,2.82,Sep,Sunday
24720,CAL-9461,2025-09-16,Airtel,Calabar,Nasarawa,88.04,172.22,3,equipment_fault,4G,245,High,Poor,1,2.87,Sep,Tuesday
70572,ABE-4237,2025-09-26,9mobile,Abeokuta,Borno,92.38,109.73,2,power_failure,4G,487,Medium,Fair,0,1.83,Sep,Friday
70574,BEN-9698,2025-09-13,Airtel,Benin City,Ondo,87.93,173.81,3,fiber_cut,4G,88,High,Poor,1,2.90,Sep,Saturday
70575,ABE-9005,2025-09-15,9mobile,Abeokuta,FCT,88.02,172.51,0,power_failure,4G,296,High,Poor,1,2.88,Sep,Monday
70576,BEN-8674,2025-09-15,9mobile,Benin City,Kebbi,94.31,81.94,5,equipment_fault,4G,188,High,Fair,1,1.37,Sep,Monday
70577,ABA-5013,2025-09-15,9mobile,Aba,Plateau,85.59,207.50,3,equipment_fault,3G,424,High,Poor,1,3.46,Sep,Monday
70578,ENU-4771,2025-09-20,Glo,Enugu,Bayelsa,85.45,209.52,0,power_failure,4G,323,High,Poor,1,3.49,Sep,Saturday
49360,KAN-4090,2025-09-07,MTN,Kano,Ogun,91.42,123.55,0,equipment_fault,3G,140,High,Fair,1,2.06,Sep,Sunday
49361,IBA-7568,2025-09-29,Airtel,Ibadan,Ondo,93.98,86.69,3,power_failure,3G,445,Medium,Fair,0,1.44,Sep,Monday
49362,ABE-1347,2025-09-08,9mobile,Abeokuta,Katsina,93.61,92.02,4,equipment_fault,4G,296,High,Fair,1,1.53,Sep,Monday
49363,LAG-9285,2025-09-18,MTN,Lagos,FCT,94.51,79.06,0,power_failure,4G,376,Medium,Fair,0,1.32,Sep,Thursday
49364,ONI-1993,2025-09-04,9mobile,Onitsha,Cross River,85.79,204.62,0,equipment_fault,4G,431,High,Poor,1,3.41,Sep,Thursday
59143,CAL-3570,2025-09-09,Glo,Calabar,Delta,85.05,215.28,2,maintenance,4G,211,High,Poor,1,3.59,Sep,Tuesday
59144,ABA-3690,2025-09-05,Airtel,Aba,Katsina,88.66,163.30,3,equipment_fault,2G,337,High,Poor,1,2.72,Sep,Friday
59145,ONI-7670,2025-09-30,Glo,Onitsha,Osun,89.01,158.26,3,maintenance,4G,120,High,Poor,1,2.64,Sep,Tuesday
59146,POR-8704,2025-09-08,Airtel,Port Harcourt,Zamfara,87.39,181.58,1,equipment_fault,4G,447,High,Poor,1,3.03,Sep,Monday
59147,ONI-1609,2025-09-18,Airtel,Onitsha,Jigawa,91.86,117.22,5,power_failure,4G,264,High,Fair,1,1.95,Sep,Thursday
59148,JOS-7457,2025-09-24,MTN,Jos,Kaduna,93.71,90.58,1,weather,4G,281,Medium,Fair,0,1.51,Sep,Wednesday
80531,CAL-2811,2025-09-01,9mobile,Calabar,Gombe,94.23,83.09,5,fiber_cut,3G,279,High,Fair,1,1.38,Sep,Monday
80532,ABA-6631,2025-09-26,Airtel,Aba,Delta,93.39,95.18,4,power_failure,4G,301,High,Fair,1,1.59,Sep,Friday
80535,POR-2866,2025-09-19,Glo,Port Harcourt,Ekiti,87.80,175.68,5,equipment_fault,2G,434,High,Poor,1,2.93,Sep,Friday
80537,KAD-7240,2025-09-03,9mobile,Kaduna,Kaduna,94.89,73.58,1,power_failure,4G,325,Medium,Fair,0,1.23,Sep,Wednesday
80541,CAL-1707,2025-09-21,9mobile,Calabar,Nasarawa,89.08,157.25,1,power_failure,5G,100,High,Poor,1,2.62,Sep,Sunday
80543,ABU-2236,2025-09-24,Glo,Abuja,Ekiti,91.51,122.26,1,power_failure,3G,332,High,Fair,1,2.04,Sep,Wednesday
80544,KAD-8457,2025-09-21,MTN,Kaduna,Ogun,93.98,86.69,2,power_failure,4G,481,Medium,Fair,0,1.44,Sep,Sunday
80545,JOS-3329,2025-09-02,9mobile,Jos,Niger,92.31,110.74,1,fiber_cut,4G,216,Medium,Fair,0,1.85,Sep,Tuesday
80547,LAG-5668,2025-09-26,9mobile,Lagos,Benue,87.57,178.99,0,power_failure,4G,357,High,Poor,1,2.98,Sep,Friday
49365,JOS-5716,2025-09-21,Glo,Jos,Nasarawa,94.01,86.26,0,power_failure,4G,253,Medium,Fair,0,1.44,Sep,Sunday
49366,POR-9526,2025-09-10,Airtel,Port Harcourt,Jigawa,94.66,76.90,0,power_failure,3G,490,Medium,Fair,0,1.28,Sep,Wednesday
49367,KAN-3943,2025-09-22,9mobile,Kano,Akwa Ibom,89.95,144.72,1,equipment_fault,3G,289,High,Poor,1,2.41,Sep,Monday
49368,KAN-9552,2025-09-21,MTN,Kano,Ekiti,89.03,157.97,5,equipment_fault,2G,374,High,Poor,1,2.63,Sep,Sunday
49369,ENU-8454,2025-09-23,Glo,Enugu,Edo,90.31,139.54,5,power_failure,3G,249,High,Fair,1,2.33,Sep,Tuesday
49371,JOS-9250,2025-09-12,Glo,Jos,Cross River,85.78,204.77,0,equipment_fault,4G,383,High,Poor,1,3.41,Sep,Friday
49372,ABU-1599,2025-09-19,Airtel,Abuja,Imo,87.87,174.67,0,power_failure,3G,284,High,Poor,1,2.91,Sep,Friday
49373,LAG-6841,2025-09-20,Glo,Lagos,Lagos,91.74,118.94,5,weather,4G,216,High,Fair,1,1.98,Sep,Saturday
49378,POR-4519,2025-09-18,Glo,Port Harcourt,Bauchi,87.08,186.05,0,maintenance,4G,91,High,Poor,1,3.10,Sep,Thursday
49379,WAR-6998,2025-09-12,9mobile,Warri,Katsina,85.65,206.64,4,power_failure,4G,408,High,Poor,1,3.44,Sep,Friday
49380,LAG-4141,2025-09-03,Airtel,Lagos,Yobe,92.84,103.10,5,power_failure,4G,172,High,Fair,1,1.72,Sep,Wednesday
49381,JOS-6976,2025-09-17,Glo,Jos,Oyo,87.34,182.30,3,maintenance,5G,199,High,Poor,1,3.04,Sep,Wednesday
49382,ENU-3078,2025-09-07,Airtel,Enugu,Plateau,94.30,82.08,1,fiber_cut,4G,240,Medium,Fair,0,1.37,Sep,Sunday
49385,WAR-2655,2025-09-05,Glo,Warri,Ebonyi,91.53,121.97,3,power_failure,3G,205,High,Fair,1,2.03,Sep,Friday
49386,BEN-4508,2025-09-02,Glo,Benin City,Rivers,86.56,193.54,2,equipment_fault,2G,435,High,Poor,1,3.23,Sep,Tuesday
49387,KAD-9423,2025-09-10,9mobile,Kaduna,Kano,89.37,153.07,1,power_failure,4G,298,High,Poor,1,2.55,Sep,Wednesday
